Sample	Species	Taxonomy_ID	Taxonomy_level	Kraken_initial	Added_reads	Species_read_count	Species_read_fraction
mgm4725859_kneaddata	Actinobacteriota	615	P	156251	90	156341	0.01190
mgm4725859_kneaddata	Cyanobacteria	9876	P	15703	469	16172	0.00123
mgm4725859_kneaddata	Verrucomicrobiota	33333	P	11879	286	12165	0.00093
mgm4725859_kneaddata	Campylobacterota	8700	P	3288	1	3289	0.00025
mgm4725859_kneaddata	Firmicutes_B	17289	P	2858	45	2903	0.00022
mgm4725859_kneaddata	Firmicutes_I	18140	P	1409	0	1409	0.00011
mgm4725859_kneaddata	Proteobacteria	22518	P	1287	2	1289	0.00010
mgm4725859_kneaddata	Desulfobacterota_A	11509	P	1082	65	1147	0.00009
mgm4725859_kneaddata	Deferribacterota	10822	P	95	0	95	0.00001
mgm4725859_kneaddata	Spirochaetota	32587	P	54	0	54	0.00000
mgm4725859_kneaddata	Firmicutes_C	17613	P	4	0	4	0.00000
mgm4725859_kneaddata	Elusimicrobiota	11888	P	2	0	2	0.00000
mgm4725859_kneaddata	Thermotogota	33086	P	1	0	1	0.00000
mgm4725860_kneaddata	Firmicutes_A	14608	P	11019507	60998	11080505	0.61699
mgm4725860_kneaddata	Bacteroidota	4587	P	6048510	24127	6072637	0.33814
mgm4725860_kneaddata	Firmicutes	12188	P	489699	31283	520982	0.02901
mgm4725860_kneaddata	Firmicutes_B	17289	P	140044	5564	145608	0.00811
mgm4725860_kneaddata	Actinobacteriota	615	P	105411	169	105580	0.00588
mgm4725860_kneaddata	Verrucomicrobiota	33333	P	26254	1528	27782	0.00155
mgm4725860_kneaddata	Desulfobacterota_A	11509	P	2207	196	2403	0.00013
mgm4725860_kneaddata	Proteobacteria	22518	P	1366	25	1391	0.00008
mgm4725860_kneaddata	Cyanobacteria	9876	P	1320	49	1369	0.00008
mgm4725860_kneaddata	Campylobacterota	8700	P	257	0	257	0.00001
mgm4725860_kneaddata	Firmicutes_I	18140	P	147	0	147	0.00001
mgm4725860_kneaddata	Spirochaetota	32587	P	146	0	146	0.00001
mgm4725860_kneaddata	Firmicutes_C	17613	P	63	0	63	0.00000
mgm4725860_kneaddata	Deferribacterota	10822	P	57	0	57	0.00000
mgm4725860_kneaddata	Elusimicrobiota	11888	P	10	0	10	0.00000
mgm4725860_kneaddata	Thermotogota	33086	P	4	0	4	0.00000
mgm4725861_kneaddata	Firmicutes_A	14608	P	10986745	81545	11068290	0.56611
mgm4725861_kneaddata	Bacteroidota	4587	P	7964055	37768	8001823	0.40927
mgm4725861_kneaddata	Firmicutes	12188	P	323263	28948	352211	0.01801
mgm4725861_kneaddata	Verrucomicrobiota	33333	P	107403	6050	113453	0.00580
mgm4725861_kneaddata	Actinobacteriota	615	P	10733	38	10771	0.00055
mgm4725861_kneaddata	Desulfobacterota_A	11509	P	1432	210	1642	0.00008
mgm4725861_kneaddata	Cyanobacteria	9876	P	1106	16	1122	0.00006
mgm4725861_kneaddata	Firmicutes_B	17289	P	785	29	814	0.00004
mgm4725861_kneaddata	Proteobacteria	22518	P	719	3	722	0.00004
mgm4725861_kneaddata	Spirochaetota	32587	P	218	0	218	0.00001
mgm4725861_kneaddata	Campylobacterota	8700	P	209	0	209	0.00001
mgm4725861_kneaddata	Thermotogota	33086	P	149	0	149	0.00001
mgm4725861_kneaddata	Firmicutes_I	18140	P	81	0	81	0.00000
mgm4725861_kneaddata	Firmicutes_C	17613	P	54	0	54	0.00000
mgm4725861_kneaddata	Deferribacterota	10822	P	36	0	36	0.00000
mgm4725861_kneaddata	Elusimicrobiota	11888	P	13	0	13	0.00000
mgm4725862_kneaddata	Bacteroidota	4587	P	5803360	28069	5831429	0.94750
mgm4725862_kneaddata	Firmicutes_A	14608	P	174109	2293	176402	0.02866
mgm4725862_kneaddata	Firmicutes	12188	P	115756	13882	129638	0.02106
mgm4725862_kneaddata	Cyanobacteria	9876	P	9450	35	9485	0.00154
mgm4725862_kneaddata	Verrucomicrobiota	33333	P	5069	312	5381	0.00087
mgm4725862_kneaddata	Actinobacteriota	615	P	1454	5	1459	0.00024
mgm4725862_kneaddata	Proteobacteria	22518	P	350	2	352	0.00006
mgm4725862_kneaddata	Spirochaetota	32587	P	114	0	114	0.00002
mgm4725862_kneaddata	Desulfobacterota_A	11509	P	100	8	108	0.00002
mgm4725862_kneaddata	Campylobacterota	8700	P	94	0	94	0.00002
mgm4725862_kneaddata	Firmicutes_I	18140	P	55	0	55	0.00001
mgm4725862_kneaddata	Deferribacterota	10822	P	16	0	16	0.00000
mgm4725862_kneaddata	Firmicutes_C	17613	P	11	0	11	0.00000
mgm4725862_kneaddata	Firmicutes_B	17289	P	8	0	8	0.00000
mgm4725862_kneaddata	Elusimicrobiota	11888	P	3	0	3	0.00000
mgm4725863_kneaddata	Firmicutes	12188	P	4427353	125827	4553180	0.58503
mgm4725863_kneaddata	Bacteroidota	4587	P	2189995	6395	2196390	0.28221
mgm4725863_kneaddata	Firmicutes_A	14608	P	1010832	7765	1018597	0.13088
mgm4725863_kneaddata	Verrucomicrobiota	33333	P	7098	422	7520	0.00097
mgm4725863_kneaddata	Actinobacteriota	615	P	2642	5	2647	0.00034
mgm4725863_kneaddata	Cyanobacteria	9876	P	2472	10	2482	0.00032
mgm4725863_kneaddata	Proteobacteria	22518	P	609	2	611	0.00008
mgm4725863_kneaddata	Desulfobacterota_A	11509	P	445	65	510	0.00007
mgm4725863_kneaddata	Spirochaetota	32587	P	347	1	348	0.00004
mgm4725863_kneaddata	Firmicutes_B	17289	P	157	6	163	0.00002
mgm4725863_kneaddata	Campylobacterota	8700	P	138	0	138	0.00002
mgm4725863_kneaddata	Deferribacterota	10822	P	136	0	136	0.00002
mgm4725863_kneaddata	Firmicutes_I	18140	P	40	0	40	0.00001
mgm4725863_kneaddata	Firmicutes_C	17613	P	21	0	21	0.00000
mgm4725863_kneaddata	Thermotogota	33086	P	12	0	12	0.00000
mgm4725863_kneaddata	Elusimicrobiota	11888	P	4	0	4	0.00000
mgm4725864_kneaddata	Bacteroidota	4587	P	13470304	41648	13511952	0.65780
mgm4725864_kneaddata	Firmicutes_A	14608	P	5599576	29699	5629275	0.27405
mgm4725864_kneaddata	Firmicutes	12188	P	919652	55010	974662	0.04745
mgm4725864_kneaddata	Actinobacteriota	615	P	177724	274	177998	0.00867
mgm4725864_kneaddata	Firmicutes_B	17289	P	172688	6490	179178	0.00872
mgm4725864_kneaddata	Verrucomicrobiota	33333	P	59439	3360	62799	0.00306
mgm4725864_kneaddata	Desulfobacterota_A	11509	P	1829	159	1988	0.00010
mgm4725864_kneaddata	Cyanobacteria	9876	P	1339	53	1392	0.00007
mgm4725864_kneaddata	Proteobacteria	22518	P	1175	15	1190	0.00006
mgm4725864_kneaddata	Campylobacterota	8700	P	205	0	205	0.00001
mgm4725864_kneaddata	Firmicutes_I	18140	P	138	0	138	0.00001
mgm4725864_kneaddata	Spirochaetota	32587	P	112	0	112	0.00001
mgm4725864_kneaddata	Deferribacterota	10822	P	98	0	98	0.00000
mgm4725864_kneaddata	Firmicutes_C	17613	P	44	0	44	0.00000
mgm4725864_kneaddata	Elusimicrobiota	11888	P	8	0	8	0.00000
mgm4725864_kneaddata	Thermotogota	33086	P	7	0	7	0.00000
mgm4725865_kneaddata	Bacteroidota	4587	P	11922008	59055	11981063	0.61744
mgm4725865_kneaddata	Firmicutes_A	14608	P	4547424	39139	4586563	0.23637
mgm4725865_kneaddata	Firmicutes	12188	P	2552374	100472	2652846	0.13671
mgm4725865_kneaddata	Actinobacteriota	615	P	102181	270	102451	0.00528
mgm4725865_kneaddata	Firmicutes_B	17289	P	40737	1913	42650	0.00220
mgm4725865_kneaddata	Verrucomicrobiota	33333	P	25994	1829	27823	0.00143
mgm4725865_kneaddata	Cyanobacteria	9876	P	4612	367	4979	0.00026
mgm4725865_kneaddata	Campylobacterota	8700	P	1917	1	1918	0.00010
mgm4725865_kneaddata	Proteobacteria	22518	P	1581	28	1609	0.00008
mgm4725865_kneaddata	Desulfobacterota_A	11509	P	985	155	1140	0.00006
mgm4725865_kneaddata	Firmicutes_I	18140	P	836	0	836	0.00004
mgm4725865_kneaddata	Spirochaetota	32587	P	284	1	285	0.00001
mgm4725865_kneaddata	Deferribacterota	10822	P	146	0	146	0.00001
mgm4725865_kneaddata	Firmicutes_C	17613	P	25	0	25	0.00000
mgm4725865_kneaddata	Thermotogota	33086	P	10	0	10	0.00000
mgm4725865_kneaddata	Elusimicrobiota	11888	P	6	0	6	0.00000
mgm4725866_kneaddata	Bacteroidota	4587	P	6304749	40098	6344847	0.89814
mgm4725866_kneaddata	Firmicutes_A	14608	P	447491	5138	452629	0.06407
mgm4725866_kneaddata	Firmicutes	12188	P	228281	8650	236931	0.03354
mgm4725866_kneaddata	Verrucomicrobiota	33333	P	17870	1346	19216	0.00272
mgm4725866_kneaddata	Actinobacteriota	615	P	5465	35	5500	0.00078
mgm4725866_kneaddata	Cyanobacteria	9876	P	3310	42	3352	0.00047
mgm4725866_kneaddata	Campylobacterota	8700	P	663	0	663	0.00009
mgm4725866_kneaddata	Proteobacteria	22518	P	440	3	443	0.00006
mgm4725866_kneaddata	Spirochaetota	32587	P	280	1	281	0.00004
mgm4725866_kneaddata	Firmicutes_I	18140	P	250	0	250	0.00004
mgm4725866_kneaddata	Desulfobacterota_A	11509	P	194	17	211	0.00003
mgm4725866_kneaddata	Firmicutes_B	17289	P	43	2	45	0.00001
mgm4725866_kneaddata	Deferribacterota	10822	P	39	0	39	0.00001
mgm4725866_kneaddata	Firmicutes_C	17613	P	15	0	15	0.00000
mgm4725866_kneaddata	Elusimicrobiota	11888	P	7	0	7	0.00000
mgm4725866_kneaddata	Thermotogota	33086	P	4	0	4	0.00000
mgm4725867_kneaddata	Bacteroidota	4587	P	19449133	83850	19532983	0.96114
mgm4725867_kneaddata	Firmicutes	12188	P	345469	34606	380075	0.01870
mgm4725867_kneaddata	Firmicutes_A	14608	P	278589	4249	282838	0.01392
mgm4725867_kneaddata	Verrucomicrobiota	33333	P	103791	5386	109177	0.00537
mgm4725867_kneaddata	Actinobacteriota	615	P	12956	52	13008	0.00064
mgm4725867_kneaddata	Cyanobacteria	9876	P	2109	23	2132	0.00010
mgm4725867_kneaddata	Proteobacteria	22518	P	1303	6	1309	0.00006
mgm4725867_kneaddata	Desulfobacterota_A	11509	P	317	30	347	0.00002
mgm4725867_kneaddata	Firmicutes_B	17289	P	307	11	318	0.00002
mgm4725867_kneaddata	Spirochaetota	32587	P	212	0	212	0.00001
mgm4725867_kneaddata	Firmicutes_I	18140	P	160	0	160	0.00001
mgm4725867_kneaddata	Campylobacterota	8700	P	77	0	77	0.00000
mgm4725867_kneaddata	Deferribacterota	10822	P	70	0	70	0.00000
mgm4725867_kneaddata	Elusimicrobiota	11888	P	4	0	4	0.00000
mgm4725867_kneaddata	Firmicutes_C	17613	P	3	0	3	0.00000
mgm4725867_kneaddata	Thermotogota	33086	P	3	0	3	0.00000
mgm4725868_kneaddata	Bacteroidota	4587	P	13319637	64758	13384395	0.54860
mgm4725868_kneaddata	Firmicutes_A	14608	P	10154142	81579	10235721	0.41954
mgm4725868_kneaddata	Firmicutes	12188	P	629778	13425	643203	0.02636
mgm4725868_kneaddata	Verrucomicrobiota	33333	P	114262	8155	122417	0.00502
mgm4725868_kneaddata	Actinobacteriota	615	P	5815	35	5850	0.00024
mgm4725868_kneaddata	Firmicutes_B	17289	P	1746	82	1828	0.00007
mgm4725868_kneaddata	Desulfobacterota_A	11509	P	1204	196	1400	0.00006
mgm4725868_kneaddata	Cyanobacteria	9876	P	974	31	1005	0.00004
mgm4725868_kneaddata	Proteobacteria	22518	P	763	4	767	0.00003
mgm4725868_kneaddata	Spirochaetota	32587	P	253	1	254	0.00001
mgm4725868_kneaddata	Firmicutes_I	18140	P	192	0	192	0.00001
mgm4725868_kneaddata	Campylobacterota	8700	P	183	0	183	0.00001
mgm4725868_kneaddata	Deferribacterota	10822	P	92	0	92	0.00000
mgm4725868_kneaddata	Thermotogota	33086	P	86	0	86	0.00000
mgm4725868_kneaddata	Firmicutes_C	17613	P	63	0	63	0.00000
mgm4725868_kneaddata	Elusimicrobiota	11888	P	7	0	7	0.00000
mgm4725869_kneaddata	Bacteroidota	4587	P	11089721	63177	11152898	0.60694
mgm4725869_kneaddata	Firmicutes_A	14608	P	6466448	56158	6522606	0.35496
mgm4725869_kneaddata	Firmicutes	12188	P	472792	39823	512615	0.02790
mgm4725869_kneaddata	Actinobacteriota	615	P	71521	281	71802	0.00391
mgm4725869_kneaddata	Firmicutes_B	17289	P	69581	3144	72725	0.00396
mgm4725869_kneaddata	Verrucomicrobiota	33333	P	35384	2401	37785	0.00206
mgm4725869_kneaddata	Cyanobacteria	9876	P	1934	94	2028	0.00011
mgm4725869_kneaddata	Desulfobacterota_A	11509	P	1073	169	1242	0.00007
mgm4725869_kneaddata	Proteobacteria	22518	P	970	16	986	0.00005
mgm4725869_kneaddata	Campylobacterota	8700	P	328	0	328	0.00002
mgm4725869_kneaddata	Firmicutes_I	18140	P	161	0	161	0.00001
mgm4725869_kneaddata	Spirochaetota	32587	P	156	0	156	0.00001
mgm4725869_kneaddata	Deferribacterota	10822	P	96	0	96	0.00001
mgm4725869_kneaddata	Firmicutes_C	17613	P	45	0	45	0.00000
mgm4725869_kneaddata	Elusimicrobiota	11888	P	9	0	9	0.00000
mgm4725869_kneaddata	Thermotogota	33086	P	2	0	2	0.00000
mgm4725870_kneaddata	Firmicutes_A	14608	P	14186761	110287	14297048	0.72511
mgm4725870_kneaddata	Bacteroidota	4587	P	5153160	34133	5187293	0.26309
mgm4725870_kneaddata	Firmicutes	12188	P	167679	14346	182025	0.00923
mgm4725870_kneaddata	Verrucomicrobiota	33333	P	33663	2489	36152	0.00183
mgm4725870_kneaddata	Actinobacteriota	615	P	8554	42	8596	0.00044
mgm4725870_kneaddata	Desulfobacterota_A	11509	P	1657	321	1978	0.00010
mgm4725870_kneaddata	Cyanobacteria	9876	P	1353	25	1378	0.00007
mgm4725870_kneaddata	Firmicutes_B	17289	P	835	40	875	0.00004
mgm4725870_kneaddata	Proteobacteria	22518	P	762	5	767	0.00004
mgm4725870_kneaddata	Campylobacterota	8700	P	225	0	225	0.00001
mgm4725870_kneaddata	Spirochaetota	32587	P	208	1	209	0.00001
mgm4725870_kneaddata	Thermotogota	33086	P	204	0	204	0.00001
mgm4725870_kneaddata	Firmicutes_C	17613	P	121	0	121	0.00001
mgm4725870_kneaddata	Firmicutes_I	18140	P	110	0	110	0.00001
mgm4725870_kneaddata	Deferribacterota	10822	P	53	0	53	0.00000
mgm4725870_kneaddata	Elusimicrobiota	11888	P	6	0	6	0.00000
mgm4725871_kneaddata	Firmicutes_A	14608	P	15521685	109928	15631613	0.68401
mgm4725871_kneaddata	Bacteroidota	4587	P	6709049	35524	6744573	0.29513
mgm4725871_kneaddata	Firmicutes	12188	P	281348	28658	310006	0.01357
mgm4725871_kneaddata	Verrucomicrobiota	33333	P	142357	9170	151527	0.00663
mgm4725871_kneaddata	Actinobacteriota	615	P	8637	38	8675	0.00038
mgm4725871_kneaddata	Desulfobacterota_A	11509	P	1798	298	2096	0.00009
mgm4725871_kneaddata	Cyanobacteria	9876	P	1508	26	1534	0.00007
mgm4725871_kneaddata	Firmicutes_B	17289	P	1261	53	1314	0.00006
mgm4725871_kneaddata	Proteobacteria	22518	P	788	4	792	0.00003
mgm4725871_kneaddata	Spirochaetota	32587	P	341	1	342	0.00002
mgm4725871_kneaddata	Campylobacterota	8700	P	197	0	197	0.00001
mgm4725871_kneaddata	Thermotogota	33086	P	131	0	131	0.00001
mgm4725871_kneaddata	Firmicutes_I	18140	P	108	0	108	0.00000
mgm4725871_kneaddata	Firmicutes_C	17613	P	73	0	73	0.00000
mgm4725871_kneaddata	Deferribacterota	10822	P	69	0	69	0.00000
mgm4725871_kneaddata	Elusimicrobiota	11888	P	6	0	6	0.00000
mgm4725872_kneaddata	Bacteroidota	4587	P	17660855	83134	17743989	0.68564
mgm4725872_kneaddata	Firmicutes_A	14608	P	6783037	45828	6828865	0.26387
mgm4725872_kneaddata	Firmicutes	12188	P	711909	60570	772479	0.02985
mgm4725872_kneaddata	Verrucomicrobiota	33333	P	487982	24741	512723	0.01981
mgm4725872_kneaddata	Actinobacteriota	615	P	15262	58	15320	0.00059
mgm4725872_kneaddata	Proteobacteria	22518	P	1339	7	1346	0.00005
mgm4725872_kneaddata	Desulfobacterota_A	11509	P	1165	128	1293	0.00005
mgm4725872_kneaddata	Firmicutes_B	17289	P	1006	33	1039	0.00004
mgm4725872_kneaddata	Cyanobacteria	9876	P	883	20	903	0.00003
mgm4725872_kneaddata	Spirochaetota	32587	P	548	2	550	0.00002
mgm4725872_kneaddata	Firmicutes_I	18140	P	409	0	409	0.00002
mgm4725872_kneaddata	Campylobacterota	8700	P	221	0	221	0.00001
mgm4725872_kneaddata	Deferribacterota	10822	P	74	0	74	0.00000
mgm4725872_kneaddata	Firmicutes_C	17613	P	60	0	60	0.00000
mgm4725872_kneaddata	Thermotogota	33086	P	60	0	60	0.00000
mgm4725872_kneaddata	Elusimicrobiota	11888	P	5	0	5	0.00000
mgm4725873_kneaddata	Bacteroidota	4587	P	22207847	142223	22350070	0.92473
mgm4725873_kneaddata	Firmicutes	12188	P	1072967	65282	1138249	0.04709
mgm4725873_kneaddata	Firmicutes_A	14608	P	504579	12728	517307	0.02140
mgm4725873_kneaddata	Actinobacteriota	615	P	128026	1022	129048	0.00534
mgm4725873_kneaddata	Verrucomicrobiota	33333	P	19700	1869	21569	0.00089
mgm4725873_kneaddata	Cyanobacteria	9876	P	6242	517	6759	0.00028
mgm4725873_kneaddata	Campylobacterota	8700	P	2826	3	2829	0.00012
mgm4725873_kneaddata	Firmicutes_I	18140	P	1209	0	1209	0.00005
mgm4725873_kneaddata	Firmicutes_B	17289	P	848	53	901	0.00004
mgm4725873_kneaddata	Proteobacteria	22518	P	809	5	814	0.00003
mgm4725873_kneaddata	Desulfobacterota_A	11509	P	350	58	408	0.00002
mgm4725873_kneaddata	Spirochaetota	32587	P	46	0	46	0.00000
mgm4725873_kneaddata	Deferribacterota	10822	P	22	0	22	0.00000
mgm4725873_kneaddata	Elusimicrobiota	11888	P	6	0	6	0.00000
mgm4725873_kneaddata	Thermotogota	33086	P	1	0	1	0.00000
mgm4725874_kneaddata	Bacteroidota	4587	P	21218663	142332	21360995	0.73816
mgm4725874_kneaddata	Firmicutes_A	14608	P	6725403	65969	6791372	0.23469
mgm4725874_kneaddata	Firmicutes	12188	P	513981	38391	552372	0.01909
mgm4725874_kneaddata	Firmicutes_B	17289	P	97824	6098	103922	0.00359
mgm4725874_kneaddata	Verrucomicrobiota	33333	P	61044	5705	66749	0.00231
mgm4725874_kneaddata	Actinobacteriota	615	P	55875	200	56075	0.00194
mgm4725874_kneaddata	Cyanobacteria	9876	P	2215	182	2397	0.00008
mgm4725874_kneaddata	Desulfobacterota_A	11509	P	1276	254	1530	0.00005
mgm4725874_kneaddata	Proteobacteria	22518	P	1124	17	1141	0.00004
mgm4725874_kneaddata	Campylobacterota	8700	P	537	0	537	0.00002
mgm4725874_kneaddata	Firmicutes_I	18140	P	526	0	526	0.00002
mgm4725874_kneaddata	Deferribacterota	10822	P	155	0	155	0.00001
mgm4725874_kneaddata	Spirochaetota	32587	P	149	0	149	0.00001
mgm4725874_kneaddata	Firmicutes_C	17613	P	38	0	38	0.00000
mgm4725874_kneaddata	Elusimicrobiota	11888	P	10	0	10	0.00000
mgm4725874_kneaddata	Thermotogota	33086	P	3	0	3	0.00000
mgm4725875_kneaddata	Bacteroidota	4587	P	14286569	79013	14365582	0.73004
mgm4725875_kneaddata	Firmicutes_A	14608	P	4870811	40607	4911418	0.24959
mgm4725875_kneaddata	Firmicutes	12188	P	255891	17140	273031	0.01388
mgm4725875_kneaddata	Verrucomicrobiota	33333	P	108067	6792	114859	0.00584
mgm4725875_kneaddata	Actinobacteriota	615	P	9187	45	9232	0.00047
mgm4725875_kneaddata	Cyanobacteria	9876	P	780	23	803	0.00004
mgm4725875_kneaddata	Proteobacteria	22518	P	759	5	764	0.00004
mgm4725875_kneaddata	Desulfobacterota_A	11509	P	696	99	795	0.00004
mgm4725875_kneaddata	Firmicutes_B	17289	P	497	21	518	0.00003
mgm4725875_kneaddata	Campylobacterota	8700	P	289	0	289	0.00001
mgm4725875_kneaddata	Spirochaetota	32587	P	229	1	230	0.00001
mgm4725875_kneaddata	Firmicutes_I	18140	P	149	0	149	0.00001
mgm4725875_kneaddata	Deferribacterota	10822	P	60	0	60	0.00000
mgm4725875_kneaddata	Thermotogota	33086	P	53	0	53	0.00000
mgm4725875_kneaddata	Firmicutes_C	17613	P	49	0	49	0.00000
mgm4725875_kneaddata	Elusimicrobiota	11888	P	7	0	7	0.00000
mgm4725876_kneaddata	Bacteroidota	4587	P	8969706	21565	8991271	0.81759
mgm4725876_kneaddata	Firmicutes	12188	P	988062	50353	1038415	0.09443
mgm4725876_kneaddata	Firmicutes_A	14608	P	781484	2866	784350	0.07132
mgm4725876_kneaddata	Actinobacteriota	615	P	164033	268	164301	0.01494
mgm4725876_kneaddata	Verrucomicrobiota	33333	P	10063	473	10536	0.00096
mgm4725876_kneaddata	Cyanobacteria	9876	P	5684	84	5768	0.00052
mgm4725876_kneaddata	Campylobacterota	8700	P	671	0	671	0.00006
mgm4725876_kneaddata	Proteobacteria	22518	P	640	2	642	0.00006
mgm4725876_kneaddata	Firmicutes_B	17289	P	526	16	542	0.00005
mgm4725876_kneaddata	Firmicutes_I	18140	P	327	0	327	0.00003
mgm4725876_kneaddata	Desulfobacterota_A	11509	P	284	31	315	0.00003
mgm4725876_kneaddata	Spirochaetota	32587	P	48	0	48	0.00000
mgm4725876_kneaddata	Deferribacterota	10822	P	42	0	42	0.00000
mgm4725876_kneaddata	Firmicutes_C	17613	P	1	0	1	0.00000
Sample_H2OW0M8_kneaddata	Bacteroidota	4587	P	6948305	99557	7047862	0.55069
Sample_H2OW0M8_kneaddata	Firmicutes_A	14608	P	3944853	79980	4024833	0.31448
Sample_H2OW0M8_kneaddata	Firmicutes	12188	P	1028295	10852	1039147	0.08119
Sample_H2OW0M8_kneaddata	Verrucomicrobiota	33333	P	229727	38965	268692	0.02099
Sample_H2OW0M8_kneaddata	Actinobacteriota	615	P	211557	1381	212938	0.01664
Sample_H2OW0M8_kneaddata	Proteobacteria	22518	P	126628	2384	129012	0.01008
Sample_H2OW0M8_kneaddata	Cyanobacteria	9876	P	32666	442	33108	0.00259
Sample_H2OW0M8_kneaddata	Desulfobacterota_A	11509	P	30761	242	31003	0.00242
Sample_H2OW0M8_kneaddata	Deferribacterota	10822	P	9031	112	9143	0.00071
Sample_H2OW0M8_kneaddata	Firmicutes_B	17289	P	1746	225	1971	0.00015
Sample_H2OW0M8_kneaddata	Spirochaetota	32587	P	217	1	218	0.00002
Sample_H2OW0M8_kneaddata	Campylobacterota	8700	P	150	0	150	0.00001
Sample_H2OW0M8_kneaddata	Firmicutes_I	18140	P	55	0	55	0.00000
Sample_H2OW0M8_kneaddata	Firmicutes_C	17613	P	41	0	41	0.00000
Sample_H2OW0M8_kneaddata	Thermotogota	33086	P	14	0	14	0.00000
Sample_H2OW0M8_kneaddata	Elusimicrobiota	11888	P	9	0	9	0.00000
SRR10103340_1_kneaddata_paired	Firmicutes_A	14608	P	16937899	63625	17001524	0.75131
SRR10103340_1_kneaddata_paired	Bacteroidota	4587	P	2691049	23512	2714561	0.11996
SRR10103340_1_kneaddata_paired	Desulfobacterota_A	11509	P	1532128	13124	1545252	0.06829
SRR10103340_1_kneaddata_paired	Campylobacterota	8700	P	1052004	61	1052065	0.04649
SRR10103340_1_kneaddata_paired	Deferribacterota	10822	P	184431	7	184438	0.00815
SRR10103340_1_kneaddata_paired	Proteobacteria	22518	P	54257	87	54344	0.00240
SRR10103340_1_kneaddata_paired	Firmicutes	12188	P	29152	1113	30265	0.00134
SRR10103340_1_kneaddata_paired	Actinobacteriota	615	P	17365	42	17407	0.00077
SRR10103340_1_kneaddata_paired	Spirochaetota	32587	P	12205	6	12211	0.00054
SRR10103340_1_kneaddata_paired	Cyanobacteria	9876	P	11148	46	11194	0.00049
SRR10103340_1_kneaddata_paired	Firmicutes_B	17289	P	3075	96	3171	0.00014
SRR10103340_1_kneaddata_paired	Verrucomicrobiota	33333	P	1894	87	1981	0.00009
SRR10103340_1_kneaddata_paired	Firmicutes_C	17613	P	478	0	478	0.00002
SRR10103340_1_kneaddata_paired	Firmicutes_I	18140	P	264	0	264	0.00001
SRR10103340_1_kneaddata_paired	Elusimicrobiota	11888	P	83	0	83	0.00000
SRR10103340_1_kneaddata_paired	Thermotogota	33086	P	70	0	70	0.00000
SRR10103341_1_kneaddata_paired	Firmicutes_A	14608	P	21403663	71317	21474980	0.71717
SRR10103341_1_kneaddata_paired	Bacteroidota	4587	P	4033544	28698	4062242	0.13566
SRR10103341_1_kneaddata_paired	Desulfobacterota_A	11509	P	1919694	13156	1932850	0.06455
SRR10103341_1_kneaddata_paired	Campylobacterota	8700	P	1841199	81	1841280	0.06149
SRR10103341_1_kneaddata_paired	Deferribacterota	10822	P	368785	16	368801	0.01232
SRR10103341_1_kneaddata_paired	Proteobacteria	22518	P	98514	128	98642	0.00329
SRR10103341_1_kneaddata_paired	Spirochaetota	32587	P	58916	20	58936	0.00197
SRR10103341_1_kneaddata_paired	Firmicutes	12188	P	57482	1550	59032	0.00197
SRR10103341_1_kneaddata_paired	Actinobacteriota	615	P	26805	68	26873	0.00090
SRR10103341_1_kneaddata_paired	Cyanobacteria	9876	P	14011	81	14092	0.00047
SRR10103341_1_kneaddata_paired	Verrucomicrobiota	33333	P	2895	93	2988	0.00010
SRR10103341_1_kneaddata_paired	Firmicutes_B	17289	P	2280	53	2333	0.00008
SRR10103341_1_kneaddata_paired	Firmicutes_C	17613	P	534	0	534	0.00002
SRR10103341_1_kneaddata_paired	Firmicutes_I	18140	P	380	0	380	0.00001
SRR10103341_1_kneaddata_paired	Thermotogota	33086	P	92	0	92	0.00000
SRR10103341_1_kneaddata_paired	Elusimicrobiota	11888	P	68	0	68	0.00000
SRR10103342_1_kneaddata_paired	Firmicutes_A	14608	P	15601091	48594	15649685	0.65888
SRR10103342_1_kneaddata_paired	Bacteroidota	4587	P	4963548	47807	5011355	0.21099
SRR10103342_1_kneaddata_paired	Desulfobacterota_A	11509	P	1506619	10449	1517068	0.06387
SRR10103342_1_kneaddata_paired	Campylobacterota	8700	P	1263781	57	1263838	0.05321
SRR10103342_1_kneaddata_paired	Deferribacterota	10822	P	93388	2	93390	0.00393
SRR10103342_1_kneaddata_paired	Proteobacteria	22518	P	85390	112	85502	0.00360
SRR10103342_1_kneaddata_paired	Firmicutes	12188	P	64212	1453	65665	0.00276
SRR10103342_1_kneaddata_paired	Actinobacteriota	615	P	28403	103	28506	0.00120
SRR10103342_1_kneaddata_paired	Cyanobacteria	9876	P	19967	86	20053	0.00084
SRR10103342_1_kneaddata_paired	Verrucomicrobiota	33333	P	12600	478	13078	0.00055
